# mpl-nrb : v.20150816.1315/Linux - MPL4/SCO: dowloaded from MPLNET
# Date Time, aod
2020-07-13 14:28:30 0.26498684	
2020-07-13 14:29:29 0.26869026	
2020-07-13 14:30:30 0.26255006	
2020-07-13 14:31:29 0.26936707	
2020-07-13 14:32:30 0.26384196	
2020-07-13 14:33:29 0.26453343	
2020-07-13 14:34:30 0.26646373	
2020-07-13 14:35:29 0.26676813	
2020-07-13 14:36:30 0.2604205	
2020-07-13 14:37:30 0.22443102	
2020-07-13 14:38:29 0.26224962	
2020-07-13 14:39:30 0.22257526	
2020-07-13 14:40:29 0.22050796	
2020-07-13 14:41:30 0.21846955	
2020-07-13 14:42:29 0.21712892	
2020-07-13 14:43:30 0.21549746	
2020-07-13 14:44:29 0.21503595	
2020-07-13 14:45:30 0.21489556	
2020-07-13 14:46:30 0.21282396	
2020-07-13 14:47:29 0.20981227	
2020-07-13 14:48:30 0.2074964	
2020-07-13 14:49:29 0.20616217	
2020-07-13 14:50:30 0.20497017	
2020-07-13 14:51:29 0.20433152	
2020-07-13 14:52:30 0.20337865	
2020-07-13 14:53:29 0.20438357	
2020-07-13 14:54:30 0.20447464	
2020-07-13 14:55:30 0.20304005	
2020-07-13 14:56:29 0.2017395	
2020-07-13 14:57:30 0.1996165	
2020-07-13 14:58:29 0.19694158	
2020-07-13 14:59:30 0.19548835	
2020-07-13 15:00:29 0.19524756	
2020-07-13 15:01:30 0.19526033	
2020-07-13 15:02:29 0.19561101	
2020-07-13 15:03:30 0.19472827	
2020-07-13 15:04:30 0.19278203	
2020-07-13 15:05:29 0.18974683	
2020-07-13 15:06:30 0.18679821	
2020-07-13 15:07:29 0.18460913	
2020-07-13 15:08:30 0.18312415	
2020-07-13 15:09:29 0.18298526	
2020-07-13 15:10:30 0.1830684	
2020-07-13 15:11:29 0.1828761	
2020-07-13 15:12:30 0.18283428	
2020-07-13 15:13:30 0.18268418	
2020-07-13 15:14:29 0.18054032	
2020-07-13 15:15:30 0.17847908	
2020-07-13 15:16:29 0.1777688	
2020-07-13 15:17:30 0.17681369	
2020-07-13 15:18:29 0.17563118	
2020-07-13 15:19:30 0.17444496	
2020-07-13 15:20:29 0.17296341	
2020-07-13 15:21:30 0.17084697	
2020-07-13 15:22:30 0.17056516	
2020-07-13 15:23:29 0.17063941	
2020-07-13 15:24:30 0.17098498	
2020-07-13 15:25:29 0.17136374	
2020-07-13 15:26:30 0.17148577	
2020-07-13 15:27:29 0.17065336	
2020-07-13 15:28:30 0.17088506	
2020-07-13 15:29:29 0.17099474	
2020-07-13 15:30:30 0.17052548	
2020-07-13 15:31:30 0.16969167	
2020-07-13 15:32:29 0.16854136	
2020-07-13 15:33:30 0.16683257	
2020-07-13 15:34:29 0.16494712	
2020-07-13 15:35:30 0.16396499	
2020-07-13 15:36:29 0.16251764	
2020-07-13 15:37:30 0.16180773	
2020-07-13 15:38:29 0.1609871	
2020-07-13 15:39:30 0.1593071	
2020-07-13 15:40:30 0.15797749	
2020-07-13 15:41:29 0.15827672	
2020-07-13 15:42:30 0.15964761	
2020-07-13 15:43:29 0.1592021	
2020-07-13 15:44:30 0.15834405	
2020-07-13 15:45:29 0.1578323	
2020-07-13 15:46:30 0.1568949	
2020-07-13 15:47:29 0.15549949	
2020-07-13 15:48:30 0.15488958	
2020-07-13 15:49:30 0.15430252	
2020-07-13 15:50:29 0.15449916	
2020-07-13 15:51:30 0.15477683	
2020-07-13 15:52:29 0.15379895	
2020-07-13 15:53:30 0.15371178	
2020-07-13 15:54:29 0.15313287	
2020-07-13 15:55:30 0.15388508	
2020-07-13 15:56:29 0.15395841	
2020-07-13 15:57:30 0.15232447	
2020-07-13 15:58:30 0.15080306	
2020-07-13 15:59:29 0.14946166	
2020-07-13 16:00:30 0.14797647	
2020-07-13 16:01:29 0.1470472	
2020-07-13 16:02:30 0.14483987	
2020-07-13 16:03:29 0.14363506	
2020-07-13 16:04:30 0.14315453	
2020-07-13 16:05:29 0.14292471	
2020-07-13 16:06:30 0.14236845	
2020-07-13 16:07:30 0.14163122	
2020-07-13 16:08:29 0.14102608	
2020-07-13 16:09:30 0.14104103	
2020-07-13 16:10:29 0.14056572	
2020-07-13 16:11:30 0.13966192	
2020-07-13 16:12:29 0.13731055	
2020-07-13 16:13:30 0.13535722	
2020-07-13 16:14:29 0.13371839	
2020-07-13 16:15:30 0.13216949	
2020-07-13 16:16:30 0.1307241	
2020-07-13 16:17:29 0.12937343	
2020-07-13 16:18:30 0.1282333	
2020-07-13 16:19:29 0.1264533	
2020-07-13 16:20:30 0.12494417	
2020-07-13 16:21:29 0.12479734	
2020-07-13 16:22:30 0.12357198	
2020-07-13 16:23:29 0.123100385	
2020-07-13 16:24:30 0.12272926	
2020-07-13 16:25:30 0.123044536	
2020-07-13 16:26:29 0.12310559	
2020-07-13 16:27:30 0.12128593	
2020-07-13 16:28:29 0.11992802	
2020-07-13 16:29:30 0.1183755	
2020-07-13 16:30:29 0.1176631	
2020-07-13 16:31:30 0.11732089	
2020-07-13 16:32:29 0.11699017	
2020-07-13 16:33:30 0.11598883	
2020-07-13 16:34:30 0.11514396	
2020-07-13 16:35:29 0.114540644	
2020-07-13 16:36:30 0.11400952	
2020-07-13 16:37:29 0.11274777	
2020-07-13 16:38:30 0.113247775	
2020-07-13 16:39:29 0.11298126	
2020-07-13 16:40:30 0.11270862	
2020-07-13 16:41:29 0.11137634	
2020-07-13 16:42:30 0.11142669	
2020-07-13 16:43:30 0.11205902	
2020-07-13 16:44:29 0.11238825	
2020-07-13 16:45:30 0.114658765	
2020-07-13 16:46:29 0.11600248	
2020-07-13 16:47:30 0.117168255	
2020-07-13 16:48:29 0.118131064	
2020-07-13 16:49:30 0.11792434	
2020-07-13 16:50:29 0.11794158	
2020-07-13 16:51:30 0.11666549	
2020-07-13 16:52:30 0.115731895	
2020-07-13 16:53:29 0.11634189	
2020-07-13 16:54:30 0.119300105	
2020-07-13 16:55:29 0.12236045	
2020-07-13 16:56:30 0.12245445	
2020-07-13 16:57:29 0.12143521	
2020-07-13 16:58:30 0.12042934	
2020-07-13 16:59:29 0.117980294	
2020-07-13 17:00:30 0.11882431	
2020-07-13 17:01:30 0.12050688	
2020-07-13 17:02:29 0.1209029	
2020-07-13 17:03:30 0.12114019	
2020-07-13 17:04:29 0.12204287	
2020-07-13 17:05:30 0.12204067	
2020-07-13 17:06:29 0.11903359	
2020-07-13 17:07:30 0.11592559	
2020-07-13 17:08:29 0.112758294	
2020-07-13 17:09:30 0.10908001	
2020-07-13 17:10:30 0.10793797	
2020-07-13 17:11:29 0.109507166	
2020-07-13 17:12:30 0.110869765	
2020-07-13 17:13:29 0.10933497	
2020-07-13 17:14:30 0.10863326	
2020-07-13 17:15:29 0.106678255	
2020-07-13 17:16:30 0.10492627	
2020-07-13 17:17:29 0.10468358	
2020-07-13 17:18:30 0.10438334	
2020-07-13 17:19:30 0.104022145	
2020-07-13 17:20:29 0.10467275	
2020-07-13 17:21:30 0.10370596	
2020-07-13 17:22:29 0.10166295	
2020-07-13 17:23:30 0.100324854	
2020-07-13 17:24:29 0.09904758	
2020-07-13 17:25:30 0.096942104	
2020-07-13 17:26:29 0.09560116	
2020-07-13 17:27:30 0.09502776	
2020-07-13 17:28:30 0.095562264	
2020-07-13 17:29:29 0.09722502	
2020-07-13 17:30:30 0.099568665	
2020-07-13 17:31:29 0.10242886	
2020-07-13 17:32:30 0.10335367	
2020-07-13 17:33:29 0.10544194	
2020-07-13 17:34:30 0.10831518	
2020-07-13 17:35:29 0.10927904	
2020-07-13 17:36:30 0.11027042	
2020-07-13 17:37:30 0.11054456	
2020-07-13 17:38:29 0.111720204	
2020-07-13 17:39:30 0.11264813	
2020-07-13 17:40:29 0.11460768	
2020-07-13 17:41:30 0.11581005	
2020-07-13 17:42:29 0.11474502	
2020-07-13 17:43:30 0.11514132	
2020-07-13 17:44:29 0.11664992	
2020-07-13 17:45:30 0.11798681	
2020-07-13 17:46:30 0.11903859	
2020-07-13 17:47:29 0.11923701	
2020-07-13 17:48:30 0.11856737	
2020-07-13 17:49:29 0.11743404	
2020-07-13 17:50:30 0.11573567	
2020-07-13 17:51:29 0.114648715	
2020-07-13 17:52:30 0.1117997	
2020-07-13 17:53:29 0.11173542	
2020-07-13 17:54:30 0.111443765	
2020-07-13 17:55:30 0.11023771	
2020-07-13 17:56:29 0.10965498	
2020-07-13 17:57:30 0.10941262	
2020-07-13 17:58:29 0.10918141	
2020-07-13 17:59:30 0.1089139	
2020-07-13 18:00:29 0.10852084	
2020-07-13 18:01:30 0.107221715	
2020-07-13 18:02:29 0.10659109	
2020-07-13 18:03:30 0.10698151	
2020-07-13 18:04:30 0.10590054	
2020-07-13 18:05:29 0.10472571	
2020-07-13 18:06:30 0.103487015	
2020-07-13 18:07:29 0.1023665	
2020-07-13 18:08:30 0.10141417	
2020-07-13 18:09:29 0.09935933	
2020-07-13 18:10:30 0.097908504	
2020-07-13 18:11:29 0.096525036	
2020-07-13 18:12:30 0.09527995	
2020-07-13 18:13:30 0.09513837	
2020-07-13 18:14:29 0.09386528	
2020-07-13 18:15:30 0.09235896	
2020-07-13 18:16:29 0.09096763	
2020-07-13 18:17:30 0.090422735	
2020-07-13 18:18:29 0.0897093	
2020-07-13 18:19:30 0.08944949	
2020-07-13 18:20:29 0.08908353	
2020-07-13 18:21:30 0.089106485	
2020-07-13 18:22:30 0.08901243	
2020-07-13 18:23:29 0.088313505	
2020-07-13 18:24:30 0.08794256	
2020-07-13 18:25:29 0.08739968	
2020-07-13 18:26:30 0.08671151	
2020-07-13 18:27:29 0.08677725	
2020-07-13 18:28:30 0.08463616	
2020-07-13 18:29:29 0.0827148	
2020-07-13 18:30:30 0.082209095	
2020-07-13 18:31:30 0.081625186	
2020-07-13 18:32:29 0.08089285	
2020-07-13 18:33:30 0.08073298	
2020-07-13 18:34:29 0.079845354	
2020-07-13 18:35:30 0.07914043	
2020-07-13 18:36:29 0.07830638	
2020-07-13 18:37:30 0.077754825	
2020-07-13 18:38:29 0.076252475	
2020-07-13 18:39:30 0.07497035	
2020-07-13 18:40:30 0.075262904	
2020-07-13 18:41:29 0.07510652	
2020-07-13 18:42:30 0.07528212	
2020-07-13 18:43:29 0.07664864	
2020-07-13 18:44:30 0.078153014	
2020-07-13 18:45:29 0.07874052	
2020-07-13 18:46:30 0.079007864	
2020-07-13 18:47:29 0.0787831	
2020-07-13 18:48:30 0.08217929	
2020-07-13 18:49:30 0.08491019	
2020-07-13 18:50:29 0.08774678	
2020-07-13 18:51:30 0.08634878	
2020-07-13 18:52:29 0.084892735	
2020-07-13 18:53:30 0.083369724	
2020-07-13 18:54:29 0.08131261	
2020-07-13 18:55:30 0.080531165	
2020-07-13 18:56:29 0.08013499	
2020-07-13 18:57:30 0.08092416	
2020-07-13 18:58:30 0.08121375	
2020-07-13 18:59:29 0.08000271	
2020-07-13 19:00:30 0.078573026	
2020-07-13 19:01:29 0.07708088	
2020-07-13 19:02:30 0.076005034	
2020-07-13 19:03:29 0.07427125	
2020-07-13 19:04:30 0.071893774	
2020-07-13 19:05:29 0.069630966	
2020-07-13 19:06:30 0.06776558	
2020-07-13 19:07:30 0.0659951	
2020-07-13 19:08:29 0.064708725	
2020-07-13 19:09:30 0.06360177	
2020-07-13 19:10:29 0.06397341	
2020-07-13 19:11:30 0.06694457	
2020-07-13 19:12:29 0.06797259	
2020-07-13 19:13:30 0.06867246	
2020-07-13 19:14:29 0.0703751	
2020-07-13 19:15:30 0.072866015	
2020-07-13 19:16:30 0.07665021	
2020-07-13 19:17:29 0.07978811	
2020-07-13 19:18:30 0.08085831	
2020-07-13 19:19:29 0.08177746	
2020-07-13 19:20:30 0.081883945	
2020-07-13 19:21:29 0.08135362	
2020-07-13 19:22:30 0.08018232	
2020-07-13 19:23:29 0.07905886	
2020-07-13 19:24:30 0.08009528	
2020-07-13 19:25:30 0.08102193	
2020-07-13 19:26:29 0.08222307	
2020-07-13 19:27:30 0.08379616	
2020-07-13 19:28:29 0.08494242	
2020-07-13 19:29:30 0.08630461	
2020-07-13 19:30:29 0.087663	
2020-07-13 19:31:30 0.08671119	
2020-07-13 19:32:29 0.08708696	
2020-07-13 19:33:30 0.08830233	
2020-07-13 19:34:30 0.08939905	
2020-07-13 19:35:29 0.089089215	
2020-07-13 19:36:30 0.08772896	
2020-07-13 19:37:29 0.08485844	
2020-07-13 19:38:30 0.08197111	
2020-07-13 19:39:29 0.08094541	
2020-07-13 19:40:30 0.08062101	
2020-07-13 19:41:29 0.08231159	
2020-07-13 19:42:30 0.084047325	
2020-07-13 19:43:30 0.08699278	
2020-07-13 19:44:29 0.08906052	
2020-07-13 19:45:30 0.088935636	
2020-07-13 19:46:29 0.08886606	
2020-07-13 19:47:30 0.08957964	
2020-07-13 19:48:29 0.09043222	
2020-07-13 19:49:30 0.090323396	
2020-07-13 19:50:29 0.09272062	
2020-07-13 19:51:30 0.08450379	
2020-07-13 19:52:30 0.08653726	
2020-07-13 19:53:29 0.08525921	
2020-07-13 19:54:30 0.0862257	
2020-07-13 19:55:29 0.08870565	
2020-07-13 19:56:30 0.094279304	
2020-07-13 19:57:29 0.09734088	
2020-07-13 19:58:30 0.09715837	
2020-07-13 19:59:29 0.09658855	
2020-07-13 20:00:30 0.0964998	
2020-07-13 20:01:30 0.09665983	
2020-07-13 20:02:29 0.09445433	
2020-07-13 20:03:30 0.09505514	
2020-07-13 20:04:29 0.09638064	
2020-07-13 20:05:30 0.09745135	
2020-07-13 20:06:29 0.09752103	
2020-07-13 20:07:30 0.09770602	
2020-07-13 20:08:29 0.09615704	
2020-07-13 20:09:30 0.094093844	
2020-07-13 20:10:30 0.094097696	
2020-07-13 20:11:29 0.09043521	
2020-07-13 20:12:30 0.08842986	
2020-07-13 20:13:29 0.08726648	
2020-07-13 20:14:30 0.086668566	
2020-07-13 20:15:29 nan	
2020-07-13 20:16:30 nan	
2020-07-13 20:17:29 nan	
2020-07-13 20:18:30 nan	
2020-07-13 20:19:30 nan	
2020-07-13 20:20:29 nan	
2020-07-13 20:21:30 0.07608528	
2020-07-13 20:22:29 0.07517291	
2020-07-13 20:23:30 0.075466156	
2020-07-13 20:24:29 0.07247758	
2020-07-13 20:25:30 0.06900466	
2020-07-13 20:26:29 0.065827385	
2020-07-13 20:27:30 0.06429299	
2020-07-13 20:28:30 0.061942387	
2020-07-13 20:29:29 0.059843414	
2020-07-13 20:30:30 0.059855144	
2020-07-13 20:31:29 nan	
2020-07-13 20:32:30 0.060004067	
2020-07-13 20:33:29 nan	
2020-07-13 20:34:30 0.05962455	
2020-07-13 20:35:29 nan	
2020-07-13 20:36:30 0.05768322	
2020-07-13 20:37:30 0.055990018	
2020-07-13 20:38:29 0.0555226	
2020-07-13 20:39:30 nan	
2020-07-13 20:40:29 nan	
2020-07-13 20:41:30 0.054898024	
2020-07-13 20:42:29 0.053920988	
2020-07-13 20:43:30 0.053758472	
2020-07-13 20:44:29 0.053849038	
2020-07-13 20:45:30 0.055396672	
2020-07-13 20:46:30 0.055007875	
2020-07-13 20:47:29 0.05583343	
2020-07-13 20:48:30 0.055469476	
2020-07-13 20:49:29 0.05575645	
2020-07-13 20:50:30 0.056174662	
2020-07-13 20:51:29 0.054339115	
2020-07-13 20:52:30 0.05173335	
2020-07-13 20:53:29 0.050450597	
2020-07-13 20:54:30 0.049608093	
2020-07-13 20:55:30 0.048335873	
2020-07-13 20:56:29 0.04683591	
2020-07-13 20:57:30 0.04855811	
2020-07-13 20:58:29 0.05056811	
2020-07-13 20:59:30 0.04968104	
2020-07-13 21:00:29 0.046861548	
2020-07-13 21:01:30 0.045072883	
2020-07-13 21:02:29 0.04468274	
2020-07-13 21:03:30 0.043323934	
2020-07-13 21:04:30 0.04188923	
2020-07-13 21:05:29 0.041779995	
2020-07-13 21:06:30 0.040990002	
2020-07-13 21:07:29 0.040947855	
2020-07-13 21:08:30 0.040238313	
2020-07-13 21:09:29 0.041100692	
2020-07-13 21:10:30 0.041013777	
2020-07-13 21:11:29 0.040533535	
2020-07-13 21:12:30 0.04044285	
2020-07-13 21:13:30 0.04048399	
2020-07-13 21:14:29 0.039822865	
2020-07-13 21:15:30 0.040462457	
2020-07-13 21:16:29 0.043025933	
2020-07-13 21:17:30 0.044610143	
2020-07-13 21:18:29 0.043273866	
2020-07-13 21:19:30 0.041241176	
2020-07-13 21:20:29 0.041376986	
2020-07-13 21:21:30 0.041729953	
2020-07-13 21:22:30 0.041704744	
2020-07-13 21:23:29 0.042535514	
2020-07-13 21:24:30 0.044669203	
2020-07-13 21:25:29 0.04646767	
2020-07-13 21:26:30 0.046790984	
2020-07-13 21:27:29 0.04670458	
2020-07-13 21:28:30 0.046780042	
2020-07-13 21:29:29 0.046886895	
2020-07-13 21:30:30 0.046732254	
2020-07-13 21:31:30 0.04727275	
2020-07-13 21:32:29 0.049281355	
2020-07-13 21:33:30 0.05154189	
2020-07-13 21:34:29 0.05241409	
2020-07-13 21:35:30 0.052594434	
2020-07-13 21:36:29 0.051936693	
2020-07-13 21:37:30 0.050358515	
2020-07-13 21:38:29 0.049788244	
2020-07-13 21:39:30 0.049635824	
2020-07-13 21:40:30 0.04927556	
2020-07-13 21:41:29 0.047712054	
2020-07-13 21:42:30 0.049215905	
2020-07-13 21:43:29 0.049571104	
2020-07-13 21:44:30 0.04982056	
2020-07-13 21:45:29 0.048527025	
2020-07-13 21:46:30 0.046894915	
2020-07-13 21:47:29 0.044634826	
2020-07-13 21:48:30 0.042765517	
2020-07-13 21:49:30 0.042903416	
2020-07-13 21:50:29 0.043581787	
2020-07-13 21:51:30 0.04303148	
2020-07-13 21:52:29 0.04350357	
2020-07-13 21:53:30 0.042872548	
2020-07-13 21:54:29 0.042699467	
2020-07-13 21:55:30 0.043167252	
2020-07-13 21:56:29 0.042852037	
2020-07-13 21:57:30 0.042474512	
2020-07-13 21:58:30 0.042791523	
2020-07-13 21:59:29 0.04361873	
2020-07-13 22:00:30 0.042435247	
2020-07-13 22:01:29 0.04548959	
2020-07-13 22:02:30 0.046078738	
2020-07-13 22:03:29 0.0461447	
2020-07-13 22:04:30 0.04707009	
2020-07-13 22:05:29 0.046330135	
2020-07-13 22:06:30 0.046135567	
2020-07-13 22:07:30 0.046972953	
2020-07-13 22:08:29 0.048114695	
2020-07-13 22:09:30 0.049382858	
2020-07-13 22:10:29 0.04956623	
2020-07-13 22:11:30 0.0495796	
2020-07-13 22:12:29 0.04970103	
2020-07-13 22:13:30 0.048092153	
2020-07-13 22:14:29 0.046301592	
2020-07-13 22:15:30 0.04252557	
2020-07-13 22:16:30 0.041440718	
2020-07-13 22:17:29 0.04244975	
2020-07-13 22:18:30 0.04408894	
2020-07-13 22:19:29 0.04512603	
2020-07-13 22:20:30 0.04629941	
2020-07-13 22:21:29 0.0463718	
2020-07-13 22:22:30 0.045081448	
2020-07-13 22:23:29 0.044554044	
2020-07-13 22:24:30 0.046293397	
2020-07-13 22:25:30 0.047155775	
2020-07-13 22:26:29 0.047507707	
2020-07-13 22:27:30 0.04788912	
2020-07-13 22:28:29 0.048878167	
2020-07-13 22:29:30 0.051073942	
2020-07-13 22:30:29 0.05248194	
2020-07-13 22:31:30 0.05313393	
2020-07-13 22:32:29 0.051553093	
2020-07-13 22:33:30 0.052271683	
2020-07-13 22:34:30 0.05548457	
2020-07-13 22:35:29 0.057893787	
2020-07-13 22:36:30 0.0581877	
2020-07-13 22:37:29 0.058937967	
2020-07-13 22:38:30 0.05808259	
2020-07-13 22:39:29 0.055551022	
2020-07-13 22:40:30 0.05241459	
2020-07-13 22:41:29 0.050458957	
2020-07-13 22:42:30 0.047179095	
2020-07-13 22:43:30 0.047054715	
2020-07-13 22:44:29 0.04670084	
2020-07-13 22:45:30 0.044508506	
2020-07-13 22:46:29 0.041432686	
2020-07-13 22:47:30 0.039219517	
2020-07-13 22:48:29 0.036314934	
2020-07-13 22:49:30 0.038452685	
2020-07-13 22:50:29 0.03678784	
2020-07-13 22:51:30 0.032767653	
2020-07-13 22:52:30 0.029844431	
2020-07-13 22:53:29 0.028531227	
2020-07-13 22:54:30 0.02632399	
2020-07-13 22:55:29 0.02225359	
2020-07-13 22:56:30 0.02086312	
2020-07-13 22:57:29 0.023784595	
2020-07-13 22:58:30 0.023939127	
2020-07-13 22:59:29 0.022801667	
2020-07-13 23:00:30 0.023071127	
2020-07-13 23:01:30 0.024780149	
2020-07-13 23:02:29 0.023370389	
2020-07-13 23:03:30 0.02110824	
2020-07-13 23:04:29 0.021490408	
2020-07-13 23:05:30 0.020375265	
2020-07-13 23:06:29 0.016700858	
2020-07-13 23:07:30 0.011020911	
2020-07-13 23:08:29 0.010027942	
2020-07-13 23:09:30 0.011665506	
2020-07-13 23:10:30 0.008594996	
2020-07-13 23:11:29 0.00481385	
2020-07-13 23:12:30 0.0048459587	
2020-07-13 23:13:29 0.0054206317	
2020-07-13 23:14:30 0.0054554334	
2020-07-13 23:15:29 0.003593389	
2020-07-13 23:16:30 0.0028460894	
2020-07-13 23:17:29 0.0014769373	
2020-07-13 23:18:30 nan	
2020-07-13 23:19:30 nan	
2020-07-13 23:20:29 nan	
2020-07-13 23:21:30 nan	
2020-07-13 23:22:29 nan	
2020-07-13 23:23:30 nan	
2020-07-13 23:24:29 nan	
2020-07-13 23:25:30 nan	
2020-07-13 23:26:29 nan	
2020-07-13 23:27:30 nan	
2020-07-13 23:28:30 nan	
2020-07-13 23:29:29 nan	
2020-07-13 23:30:30 nan	
2020-07-13 23:31:29 nan	
2020-07-13 23:32:30 nan	
2020-07-13 23:33:29 nan	
2020-07-13 23:34:30 nan	
2020-07-13 23:35:29 nan	
2020-07-13 23:36:30 nan	
2020-07-13 23:37:30 nan	
2020-07-13 23:38:29 nan	
2020-07-13 23:39:30 nan	
2020-07-13 23:40:29 nan	
2020-07-13 23:41:30 nan	
2020-07-13 23:42:29 nan	
2020-07-13 23:43:30 nan	
2020-07-13 23:44:29 nan	
2020-07-13 23:45:30 nan	
2020-07-13 23:46:30 nan	
2020-07-13 23:47:29 nan	
2020-07-13 23:48:30 nan	
2020-07-13 23:49:29 nan	
2020-07-13 23:50:30 nan	
2020-07-13 23:51:29 nan	
2020-07-13 23:52:30 nan	
2020-07-13 23:53:29 nan	
2020-07-13 23:54:30 nan	
2020-07-13 23:55:30 nan	
2020-07-13 23:56:29 nan	
2020-07-13 23:57:30 nan	
2020-07-13 23:58:29 nan	
2020-07-13 23:59:30 nan	
2020-07-14 00:00:29 nan	
2020-07-14 00:01:30 nan	
2020-07-14 00:02:29 nan	
2020-07-14 00:03:30 nan	
2020-07-14 00:04:30 nan	
2020-07-14 00:05:29 nan	
2020-07-14 00:06:30 nan	
2020-07-14 00:07:29 nan	
2020-07-14 00:08:30 nan	
2020-07-14 00:09:29 nan	
2020-07-14 00:10:30 nan	
2020-07-14 00:11:29 nan	
2020-07-14 00:12:30 nan	
2020-07-14 00:13:30 nan	
2020-07-14 00:14:29 nan	
2020-07-14 00:15:30 nan	
2020-07-14 00:16:29 nan	
2020-07-14 00:17:30 nan	
2020-07-14 00:18:29 nan	
2020-07-14 00:19:30 nan	
2020-07-14 00:20:29 nan	
2020-07-14 00:21:30 nan	
2020-07-14 00:22:30 nan	
2020-07-14 00:23:29 nan	
2020-07-14 00:24:30 nan	
2020-07-14 00:25:29 nan	
2020-07-14 00:26:30 nan	
2020-07-14 00:27:29 nan	
2020-07-14 00:28:30 nan	
2020-07-14 00:29:29 nan	
2020-07-14 00:30:30 nan	
2020-07-14 00:31:30 nan	
2020-07-14 00:32:29 nan	
2020-07-14 00:33:30 nan	
2020-07-14 00:34:29 nan	
2020-07-14 00:35:30 nan	
2020-07-14 00:36:29 nan	
2020-07-14 00:37:30 nan	
2020-07-14 00:38:29 nan	
2020-07-14 00:39:30 nan	
2020-07-14 00:40:30 nan	
2020-07-14 00:41:29 nan	
2020-07-14 00:42:30 nan	
2020-07-14 00:43:29 nan	
2020-07-14 00:44:30 nan	
2020-07-14 00:45:29 nan	
2020-07-14 00:46:30 nan	
2020-07-14 00:47:29 nan	
2020-07-14 00:48:30 nan	
2020-07-14 00:49:30 nan	
2020-07-14 00:50:29 nan	
2020-07-14 00:51:30 nan	
2020-07-14 00:52:29 nan	
2020-07-14 00:53:30 nan	
2020-07-14 00:54:29 nan	
2020-07-14 00:55:30 nan	
2020-07-14 00:56:29 nan	
2020-07-14 00:57:30 nan	
2020-07-14 00:58:30 nan	
2020-07-14 00:59:29 nan	
2020-07-14 01:00:30 nan	
2020-07-14 01:01:29 nan	
2020-07-14 01:02:30 nan	
2020-07-14 01:03:29 nan	
2020-07-14 01:04:30 nan	
2020-07-14 01:05:29 nan	
2020-07-14 01:06:30 nan	
2020-07-14 01:07:30 nan	
2020-07-14 01:08:29 nan	
2020-07-14 01:09:30 nan	
2020-07-14 01:10:29 nan	
2020-07-14 01:11:30 nan	
2020-07-14 01:12:29 nan	
2020-07-14 01:13:30 nan	
2020-07-14 01:14:29 nan	
2020-07-14 01:15:30 nan	
2020-07-14 01:16:30 nan	
2020-07-14 01:17:29 nan	
2020-07-14 01:18:30 nan	
2020-07-14 01:19:29 nan	
2020-07-14 01:20:30 nan	
2020-07-14 01:21:29 nan	
2020-07-14 01:22:30 nan	
2020-07-14 01:23:29 nan	
2020-07-14 01:24:30 nan	
2020-07-14 01:25:30 nan	
2020-07-14 01:26:29 nan	
2020-07-14 01:27:30 nan	
2020-07-14 01:28:29 nan	
2020-07-14 01:29:30 nan	
2020-07-14 01:30:29 nan	
2020-07-14 01:31:30 nan	
2020-07-14 01:32:29 nan	
2020-07-14 01:33:30 nan	
2020-07-14 01:34:30 nan	
2020-07-14 01:35:29 nan	
2020-07-14 01:36:30 nan	
2020-07-14 01:37:29 nan	
2020-07-14 01:38:30 nan	
2020-07-14 01:39:29 nan	
2020-07-14 01:40:30 nan	
2020-07-14 01:41:29 nan	
2020-07-14 01:42:30 nan	
2020-07-14 01:43:30 nan	
2020-07-14 01:44:29 nan	
2020-07-14 01:45:30 nan	
2020-07-14 01:46:29 nan	
2020-07-14 01:47:30 nan	
2020-07-14 01:48:29 nan	
2020-07-14 01:49:30 nan	
2020-07-14 01:50:29 nan	
2020-07-14 01:51:30 nan	
2020-07-14 01:52:30 nan	
2020-07-14 01:53:29 nan	
2020-07-14 01:54:30 nan	
2020-07-14 01:55:29 nan	
2020-07-14 01:56:30 nan	
2020-07-14 01:57:29 nan	
2020-07-14 01:58:30 nan	
2020-07-14 01:59:29 nan	
2020-07-14 02:00:30 nan	
2020-07-14 02:01:30 nan	
2020-07-14 02:02:29 nan	
2020-07-14 02:03:30 nan	
2020-07-14 02:04:29 nan	
2020-07-14 02:05:30 nan	
2020-07-14 02:06:29 nan	
2020-07-14 02:07:30 nan	
2020-07-14 02:08:29 nan	
2020-07-14 02:09:30 nan	
2020-07-14 02:10:30 nan	
2020-07-14 02:11:29 nan	
2020-07-14 02:12:30 nan	
2020-07-14 02:13:29 nan	
2020-07-14 02:14:30 nan	
2020-07-14 02:15:29 nan	
2020-07-14 02:16:30 nan	
2020-07-14 02:17:29 nan	
2020-07-14 02:18:30 nan	
2020-07-14 02:19:30 nan	
2020-07-14 02:20:29 nan	
2020-07-14 02:21:30 nan	
2020-07-14 02:22:29 nan	
2020-07-14 02:23:30 nan	
2020-07-14 02:24:29 nan	
2020-07-14 02:25:30 nan	
2020-07-14 02:26:29 nan	
2020-07-14 02:27:30 nan	
2020-07-14 02:28:30 nan	
2020-07-14 02:29:29 nan	
2020-07-14 02:30:30 nan	
2020-07-14 02:31:29 nan	
2020-07-14 02:32:30 nan	
2020-07-14 02:33:29 nan	
2020-07-14 02:34:30 nan	
2020-07-14 02:35:29 nan	
