# mpl-nrb : v.20150816.1315/Linux - MPL4/SCO: dowloaded from MPLNET
Date Time aod
2020-05-25 05:36:30 nan	
2020-05-25 05:37:30 nan	
2020-05-25 05:38:29 nan	
2020-05-25 05:39:30 nan	
2020-05-25 05:40:29 0.08105254	
2020-05-25 05:41:30 0.08232431	
2020-05-25 05:42:29 0.08249356	
2020-05-25 05:43:30 0.08320471	
2020-05-25 05:44:29 0.08264822	
2020-05-25 05:45:30 0.08217565	
2020-05-25 05:46:30 0.082387276	
2020-05-25 05:47:29 0.081960976	
2020-05-25 05:48:30 0.08098227	
2020-05-25 05:49:29 0.08001687	
2020-05-25 05:50:30 0.07858814	
2020-05-25 05:51:29 0.07665187	
2020-05-25 05:52:30 0.075615354	
2020-05-25 05:53:29 0.0751009	
2020-05-25 05:54:30 0.07459483	
2020-05-25 05:55:30 0.07548758	
2020-05-25 05:56:29 0.07517828	
2020-05-25 05:57:30 0.07534333	
2020-05-25 05:58:29 0.075759314	
2020-05-25 05:59:30 0.07549257	
2020-05-25 06:00:29 0.07487463	
2020-05-25 06:01:30 0.07553701	
2020-05-25 06:02:29 0.07608106	
2020-05-25 06:03:30 0.076939166	
2020-05-25 06:04:30 0.07739036	
2020-05-25 06:05:29 0.07912117	
2020-05-25 06:06:30 0.07970906	
2020-05-25 06:07:29 0.080423854	
2020-05-25 06:08:30 0.081198566	
2020-05-25 06:09:29 0.08243049	
2020-05-25 06:10:30 0.08309426	
2020-05-25 06:11:29 0.0840674	
2020-05-25 06:12:30 0.08541731	
2020-05-25 06:13:30 0.08649918	
2020-05-25 06:14:29 0.08714728	
2020-05-25 06:15:30 0.08739601	
2020-05-25 06:16:29 0.08695831	
2020-05-25 06:17:30 0.08724319	
2020-05-25 06:18:29 0.020893749	
2020-05-25 06:19:30 0.018175574	
2020-05-25 06:20:29 0.023273634	
2020-05-25 06:21:30 0.08610367	
2020-05-25 06:22:30 0.020390358	
2020-05-25 06:23:29 nan	
2020-05-25 06:24:30 nan	
2020-05-25 06:25:29 nan	
2020-05-25 06:26:30 0.08921897	
2020-05-25 06:27:29 0.08999028	
2020-05-25 06:28:30 0.09105183	
2020-05-25 06:29:29 0.09163747	
2020-05-25 06:30:30 nan	
2020-05-25 06:31:30 0.09347469	
2020-05-25 06:32:29 nan	
2020-05-25 06:33:30 0.09443351	
2020-05-25 06:34:29 0.094494596	
2020-05-25 06:35:30 0.09426164	
2020-05-25 06:36:29 0.09459249	
2020-05-25 06:37:30 0.09438266	
2020-05-25 06:38:29 0.09363901	
2020-05-25 06:39:30 0.093318775	
2020-05-25 06:40:30 0.09334671	
2020-05-25 06:41:29 0.0933655	
2020-05-25 06:42:30 0.094098076	
2020-05-25 06:43:29 0.09410856	
2020-05-25 06:44:30 0.09404552	
2020-05-25 06:45:29 0.09433239	
2020-05-25 06:46:30 0.09413403	
2020-05-25 06:47:29 0.09354554	
2020-05-25 06:48:30 0.09341148	
2020-05-25 06:49:30 0.09230883	
2020-05-25 06:50:29 0.0915817	
2020-05-25 06:51:30 0.09082062	
2020-05-25 06:52:29 0.09097757	
2020-05-25 06:53:30 0.091004424	
2020-05-25 06:54:29 0.09113656	
2020-05-25 06:55:30 0.09046732	
2020-05-25 06:56:29 0.09030026	
2020-05-25 06:57:30 0.090406835	
2020-05-25 06:58:30 0.09051384	
2020-05-25 06:59:29 0.09151607	
2020-05-25 07:00:30 0.09244537	
2020-05-25 07:01:29 0.09324664	
2020-05-25 07:02:30 0.0934887	
2020-05-25 07:03:29 0.09297597	
2020-05-25 07:04:30 0.09284566	
2020-05-25 07:05:29 0.092605434	
2020-05-25 07:06:30 0.09243647	
2020-05-25 07:07:30 0.09219248	
2020-05-25 07:08:29 0.091889076	
2020-05-25 07:09:30 0.09148071	
2020-05-25 07:10:29 0.09168627	
2020-05-25 07:11:30 0.092505835	
2020-05-25 07:12:29 0.05804504	
2020-05-25 07:13:30 0.05391392	
2020-05-25 07:14:29 0.052089732	
2020-05-25 07:15:30 0.09127627	
2020-05-25 07:16:30 0.09174543	
2020-05-25 07:17:29 0.09209337	
2020-05-25 07:18:30 0.09224011	
2020-05-25 07:19:29 0.09168471	
2020-05-25 07:20:30 0.091026485	
2020-05-25 07:21:29 0.09063821	
2020-05-25 07:22:30 nan	
2020-05-25 07:23:29 0.09200593	
2020-05-25 07:24:30 nan	
2020-05-25 07:25:30 0.09226956	
2020-05-25 07:26:29 0.09279648	
2020-05-25 07:27:30 0.09202446	
2020-05-25 07:28:29 0.0918317	
2020-05-25 07:29:30 0.09260232	
2020-05-25 07:30:29 0.0932432	
2020-05-25 07:31:30 0.09498719	
2020-05-25 07:32:29 0.09595116	
2020-05-25 07:33:30 0.09721019	
2020-05-25 07:34:30 0.09933213	
2020-05-25 07:35:29 0.10165753	
2020-05-25 07:36:30 0.10464189	
2020-05-25 07:37:29 0.106735565	
2020-05-25 07:38:30 0.10746559	
2020-05-25 07:39:29 0.10776944	
2020-05-25 07:40:30 0.10918958	
2020-05-25 07:41:29 0.110031135	
2020-05-25 07:42:30 0.11019127	
2020-05-25 07:43:30 0.11091627	
2020-05-25 07:44:29 0.11091187	
2020-05-25 07:45:30 0.11200919	
2020-05-25 07:46:29 0.11244656	
2020-05-25 07:47:30 0.11284637	
2020-05-25 07:48:29 0.111406304	
2020-05-25 07:49:30 0.11183926	
2020-05-25 07:50:29 0.11531019	
2020-05-25 07:51:30 0.11860215	
2020-05-25 07:52:30 0.12020327	
2020-05-25 07:53:29 0.120658495	
2020-05-25 07:54:30 0.12166987	
2020-05-25 07:55:29 0.12055125	
2020-05-25 07:56:30 0.119361766	
2020-05-25 07:57:29 0.117794916	
2020-05-25 07:58:30 0.11631962	
2020-05-25 07:59:29 0.116019435	
2020-05-25 08:00:30 0.115797855	
2020-05-25 08:01:30 0.11519708	
2020-05-25 08:02:29 0.11399271	
2020-05-25 08:03:30 0.11228684	
2020-05-25 08:04:29 0.11061837	
2020-05-25 08:05:30 0.11066388	
2020-05-25 08:06:29 0.11047427	
2020-05-25 08:07:30 0.11005621	
2020-05-25 08:08:29 0.110471435	
2020-05-25 08:09:30 0.11244595	
2020-05-25 08:10:30 0.113599226	
2020-05-25 08:11:29 0.11293024	
2020-05-25 08:12:30 0.1130827	
2020-05-25 08:13:29 0.1129771	
2020-05-25 08:14:30 0.11330865	
2020-05-25 08:15:29 0.11014651	
2020-05-25 08:16:30 0.10823974	
2020-05-25 08:17:29 0.106680386	
2020-05-25 08:18:30 0.105348095	
2020-05-25 08:19:30 0.10758304	
2020-05-25 08:20:29 0.108513236	
2020-05-25 08:21:30 0.10684605	
2020-05-25 08:22:29 0.10574736	
2020-05-25 08:23:30 0.10439192	
2020-05-25 08:24:29 0.106400095	
2020-05-25 08:25:30 0.10796148	
2020-05-25 08:26:29 0.10776775	
2020-05-25 08:27:30 0.10880109	
2020-05-25 08:28:30 0.1100518	
2020-05-25 08:29:29 0.11030334	
2020-05-25 08:30:30 0.11077977	
2020-05-25 08:31:29 0.11150757	
2020-05-25 08:32:30 0.11221823	
2020-05-25 08:33:29 0.111117534	
2020-05-25 08:34:30 0.110123634	
2020-05-25 08:35:29 0.10851459	
2020-05-25 08:36:30 0.10958527	
2020-05-25 08:37:30 0.10931981	
2020-05-25 08:38:29 0.10884675	
2020-05-25 08:39:30 0.10848845	
2020-05-25 08:40:29 0.10710562	
2020-05-25 08:41:30 0.10652743	
2020-05-25 08:42:29 0.10634041	
2020-05-25 08:43:30 0.10672589	
2020-05-25 08:44:29 0.106578946	
2020-05-25 08:45:30 0.10687798	
2020-05-25 08:46:30 0.10811214	
2020-05-25 08:47:29 0.10866225	
2020-05-25 08:48:30 0.10883661	
2020-05-25 08:49:29 0.10840539	
2020-05-25 08:50:30 0.10818543	
2020-05-25 08:51:29 0.107768044	
2020-05-25 08:52:30 0.10721904	
2020-05-25 08:53:29 0.10797616	
2020-05-25 08:54:30 0.108047895	
2020-05-25 08:55:30 0.10901691	
2020-05-25 08:56:29 0.10980095	
2020-05-25 08:57:30 0.10822595	
2020-05-25 08:58:29 0.108359054	
2020-05-25 08:59:30 0.10598117	
2020-05-25 09:00:29 0.107668385	
2020-05-25 09:01:30 0.10801373	
2020-05-25 09:02:29 0.10908606	
2020-05-25 09:03:30 0.110148415	
2020-05-25 09:04:30 0.11038726	
2020-05-25 09:05:29 0.11166761	
2020-05-25 09:06:30 0.10983013	
2020-05-25 09:07:29 0.10898642	
2020-05-25 09:08:30 0.10946189	
2020-05-25 09:09:29 0.11046199	
2020-05-25 09:10:30 0.11068012	
2020-05-25 09:11:29 0.11018386	
2020-05-25 09:12:30 0.11027054	
2020-05-25 09:13:30 0.1086963	
2020-05-25 09:14:29 0.106891006	
2020-05-25 09:15:30 0.10731485	
2020-05-25 09:16:29 0.107086524	
2020-05-25 09:17:30 0.10748742	
2020-05-25 09:18:29 0.10915562	
2020-05-25 09:19:30 0.10965594	
2020-05-25 09:20:29 0.11017459	
2020-05-25 09:21:30 0.109548725	
2020-05-25 09:22:30 0.11039984	
2020-05-25 09:23:29 0.11062602	
2020-05-25 09:24:30 0.11048728	
2020-05-25 09:25:29 0.110109605	
2020-05-25 09:26:30 0.10886261	
2020-05-25 09:27:29 0.11003597	
2020-05-25 09:28:30 0.109508924	
2020-05-25 09:29:29 0.10850919	
2020-05-25 09:30:30 0.10910862	
2020-05-25 09:31:30 0.110573106	
2020-05-25 09:32:29 0.111715905	
2020-05-25 09:33:30 0.10996832	
2020-05-25 09:34:29 0.11039714	
2020-05-25 09:35:30 0.10952022	
2020-05-25 09:36:29 0.109094396	
2020-05-25 09:37:30 0.10864824	
2020-05-25 09:38:29 0.10894939	
2020-05-25 09:39:30 0.1075804	
2020-05-25 09:40:30 0.107766084	
2020-05-25 09:41:29 0.107962355	
2020-05-25 09:42:30 0.10749792	
2020-05-25 09:43:29 0.105908446	
2020-05-25 09:44:30 0.10606875	
2020-05-25 09:45:29 0.10669855	
2020-05-25 09:46:30 0.10662149	
2020-05-25 09:47:29 0.106366724	
2020-05-25 09:48:30 0.10749488	
2020-05-25 09:49:30 0.10810231	
2020-05-25 09:50:29 0.10740885	
2020-05-25 09:51:30 0.11126333	
2020-05-25 09:52:29 0.114001885	
2020-05-25 09:53:30 0.11677561	
2020-05-25 09:54:29 0.11865534	
2020-05-25 09:55:30 0.12012129	
2020-05-25 09:56:29 0.1223776	
2020-05-25 09:57:30 0.120786	
2020-05-25 09:58:30 0.11987488	
2020-05-25 09:59:29 0.1175158	
2020-05-25 10:00:30 0.115948305	
2020-05-25 10:01:29 0.11339031	
2020-05-25 10:02:30 0.113137424	
2020-05-25 10:03:29 0.11415587	
2020-05-25 10:04:30 0.11425965	
2020-05-25 10:05:29 0.11223652	
2020-05-25 10:06:30 0.109960176	
2020-05-25 10:07:30 0.10852955	
2020-05-25 10:08:29 0.10729482	
2020-05-25 10:09:30 0.106567994	
2020-05-25 10:10:29 0.10567511	
2020-05-25 10:11:30 0.108103104	
2020-05-25 10:12:29 0.11041923	
2020-05-25 10:13:30 0.111866176	
2020-05-25 10:14:29 0.11244688	
2020-05-25 10:15:30 0.11286436	
2020-05-25 10:16:30 0.11343517	
2020-05-25 10:17:29 0.11239206	
2020-05-25 10:18:30 0.11241223	
2020-05-25 10:19:29 0.114296235	
2020-05-25 10:20:30 0.113121495	
2020-05-25 10:21:29 0.113667764	
2020-05-25 10:22:30 0.11237432	
2020-05-25 10:23:29 0.111226484	
2020-05-25 10:24:30 0.11063337	
2020-05-25 10:25:30 0.111395285	
2020-05-25 10:26:29 0.11332205	
2020-05-25 10:27:30 0.113524415	
2020-05-25 10:28:29 0.11359269	
2020-05-25 10:29:30 0.11188057	
2020-05-25 10:30:29 0.11144759	
2020-05-25 10:31:30 0.111995034	
2020-05-25 10:32:29 0.11065429	
2020-05-25 10:33:30 0.109232806	
2020-05-25 10:34:30 0.10924854	
2020-05-25 10:35:29 0.10971391	
2020-05-25 10:36:30 0.11104597	
2020-05-25 10:37:29 0.1104574	
2020-05-25 10:38:30 0.11086452	
2020-05-25 10:39:29 0.11015588	
2020-05-25 10:40:30 0.10824051	
2020-05-25 10:41:29 0.11033781	
2020-05-25 10:42:30 0.11025394	
2020-05-25 10:43:30 0.110947154	
2020-05-25 10:44:29 0.11041643	
2020-05-25 10:45:30 0.11033336	
2020-05-25 10:46:29 0.11033874	
2020-05-25 10:47:30 0.109810814	
2020-05-25 10:48:29 0.108667396	
2020-05-25 10:49:30 0.10974072	
2020-05-25 10:50:29 0.11089125	
2020-05-25 10:51:30 0.11036923	
2020-05-25 10:52:30 0.109138496	
2020-05-25 10:53:29 0.108164564	
2020-05-25 10:54:30 0.10977099	
2020-05-25 10:55:29 0.109617434	
2020-05-25 10:56:30 0.10931127	
2020-05-25 10:57:29 0.11041691	
2020-05-25 10:58:30 0.11139321	
2020-05-25 10:59:29 0.11193046	
2020-05-25 11:00:30 0.11078595	
2020-05-25 11:01:30 0.11052541	
2020-05-25 11:02:29 0.110539705	
2020-05-25 11:03:30 0.11140491	
2020-05-25 11:04:29 0.111205205	
2020-05-25 11:05:30 0.112026766	
2020-05-25 11:06:29 0.11471105	
2020-05-25 11:07:30 0.11550848	
2020-05-25 11:08:29 0.11766278	
2020-05-25 11:09:30 0.117674075	
2020-05-25 11:10:30 0.11406142	
2020-05-25 11:11:29 0.11214376	
2020-05-25 11:12:30 0.10926294	
2020-05-25 11:13:29 0.10881398	
2020-05-25 11:14:30 0.10875303	
2020-05-25 11:15:29 0.107940435	
2020-05-25 11:16:30 0.108641244	
2020-05-25 11:17:29 0.10882294	
2020-05-25 11:18:30 0.11015905	
2020-05-25 11:19:30 0.108357035	
2020-05-25 11:20:29 0.10773796	
2020-05-25 11:21:30 0.10859843	
2020-05-25 11:22:29 0.108864255	
2020-05-25 11:23:30 0.10907774	
2020-05-25 11:24:29 0.10718022	
2020-05-25 11:25:30 0.10615996	
2020-05-25 11:26:29 0.104728036	
2020-05-25 11:27:30 0.10638784	
2020-05-25 11:28:30 0.10712351	
2020-05-25 11:29:29 0.10570007	
2020-05-25 11:30:30 0.10562626	
2020-05-25 11:31:29 0.10525455	
2020-05-25 11:32:30 0.104901604	
2020-05-25 11:33:29 0.10715515	
2020-05-25 11:34:30 0.10809155	
2020-05-25 11:35:29 0.10807547	
2020-05-25 11:36:30 0.108295895	
2020-05-25 11:37:30 0.10697181	
2020-05-25 11:38:29 0.10737129	
2020-05-25 11:39:30 0.108613305	
2020-05-25 11:40:29 0.11074893	
2020-05-25 11:41:30 0.112323634	
2020-05-25 11:42:29 0.11240358	
2020-05-25 11:43:30 0.111159995	
2020-05-25 11:44:29 0.1105403	
2020-05-25 11:45:30 0.10975818	
2020-05-25 11:46:30 0.109346814	
2020-05-25 11:47:29 0.109094664	
2020-05-25 11:48:30 0.10760572	
2020-05-25 11:49:29 0.10828571	
2020-05-25 11:50:30 0.11025603	
2020-05-25 11:51:29 0.1090603	
2020-05-25 11:52:30 0.10754537	
2020-05-25 11:53:29 0.10718827	
2020-05-25 11:54:30 0.10831458	
2020-05-25 11:55:30 0.11218244	
2020-05-25 11:56:29 0.11718623	
2020-05-25 11:57:30 0.110927984	
2020-05-25 11:58:29 0.107067145	
2020-05-25 11:59:30 0.112809874	
2020-05-25 12:00:29 0.115159646	
2020-05-25 12:01:30 0.11708336	
2020-05-25 12:02:29 0.114732824	
2020-05-25 12:03:30 0.115620814	
2020-05-25 12:04:30 0.11607539	
2020-05-25 12:05:29 0.11617471	
2020-05-25 12:06:30 0.119443305	
2020-05-25 12:07:29 0.12489702	
2020-05-25 12:08:30 0.119948685	
2020-05-25 12:09:29 0.11743169	
2020-05-25 12:10:30 0.117651835	
2020-05-25 12:11:29 0.116051994	
2020-05-25 12:12:30 0.11531429	
2020-05-25 12:13:30 0.11633141	
2020-05-25 12:14:29 0.11549209	
2020-05-25 12:15:30 0.1167003	
2020-05-25 12:16:29 0.12024965	
2020-05-25 12:17:30 0.11995577	
2020-05-25 12:18:29 0.11765753	
2020-05-25 12:19:30 0.11106966	
2020-05-25 12:20:29 0.109467305	
2020-05-25 12:21:30 0.10816407	
2020-05-25 12:22:30 0.10871418	
2020-05-25 12:23:29 0.10978504	
2020-05-25 12:24:30 0.10156669	
2020-05-25 12:25:29 0.09727872	
2020-05-25 12:26:30 0.10729774	
2020-05-25 12:27:29 0.12535264	
2020-05-25 12:28:30 0.119033	
2020-05-25 12:29:29 0.11167715	
2020-05-25 12:30:30 0.1464955	
2020-05-25 12:31:30 nan	
2020-05-25 12:32:29 0.111354314	
2020-05-25 12:33:30 nan	
2020-05-25 12:34:29 nan	
2020-05-25 12:35:30 0.10948476	
2020-05-25 12:36:29 nan	
2020-05-25 12:37:30 nan	
2020-05-25 12:38:29 0.10979393	
2020-05-25 12:39:30 nan	
2020-05-25 12:40:30 nan	
2020-05-25 12:41:29 0.10718152	
2020-05-25 12:42:30 nan	
2020-05-25 12:43:29 nan	
2020-05-25 12:44:30 0.10412626	
2020-05-25 12:45:29 nan	
2020-05-25 12:46:30 nan	
2020-05-25 12:47:29 0.109055504	
2020-05-25 12:48:30 nan	
2020-05-25 12:49:30 nan	
2020-05-25 12:50:29 0.10658929	
2020-05-25 12:51:30 nan	
2020-05-25 12:52:29 nan	
2020-05-25 12:53:30 0.10792421	
2020-05-25 12:54:29 nan	
2020-05-25 12:55:30 nan	
2020-05-25 12:56:29 0.11044833	
2020-05-25 12:57:30 nan	
2020-05-25 12:58:30 nan	
2020-05-25 12:59:29 0.10986493	
2020-05-25 13:00:30 nan	
2020-05-25 13:01:29 nan	
2020-05-25 13:02:30 0.108076654	
2020-05-25 13:03:29 nan	
2020-05-25 13:04:30 nan	
2020-05-25 13:05:29 nan	
2020-05-25 13:06:30 nan	
2020-05-25 13:07:30 nan	
2020-05-25 13:08:29 nan	
2020-05-25 13:09:30 nan	
2020-05-25 13:10:29 nan	
2020-05-25 13:11:30 nan	
2020-05-25 13:12:29 nan	
2020-05-25 13:13:30 nan	
2020-05-25 13:14:29 0.109621696	
2020-05-25 13:15:30 nan	
2020-05-25 13:16:30 nan	
2020-05-25 13:17:29 nan	
2020-05-25 13:18:30 nan	
2020-05-25 13:19:29 nan	
2020-05-25 13:20:30 nan	
2020-05-25 13:21:29 nan	
2020-05-25 13:22:30 0.10433564	
2020-05-25 13:23:29 nan	
2020-05-25 13:24:30 nan	
2020-05-25 13:25:30 nan	
2020-05-25 13:26:29 0.10641683	
2020-05-25 13:27:30 nan	
2020-05-25 13:28:29 nan	
2020-05-25 13:29:30 0.10831939	
2020-05-25 13:30:29 nan	
2020-05-25 13:31:30 nan	
2020-05-25 13:32:29 0.105745696	
2020-05-25 13:33:30 nan	
2020-05-25 13:34:30 nan	
2020-05-25 13:35:29 0.10847742	
2020-05-25 13:36:30 nan	
2020-05-25 13:37:29 nan	
2020-05-25 13:38:30 0.1088173	
2020-05-25 13:39:29 nan	
2020-05-25 13:40:30 nan	
2020-05-25 13:41:29 0.10903532	
2020-05-25 13:42:30 nan	
2020-05-25 13:43:30 nan	
2020-05-25 13:44:29 0.10593403	
2020-05-25 13:45:30 0.11056103	
2020-05-25 13:46:29 0.104315415	
2020-05-25 13:47:30 0.11116288	
2020-05-25 13:48:29 0.11051447	
2020-05-25 13:49:30 0.10892252	
2020-05-25 13:50:29 0.10759105	
2020-05-25 13:51:30 0.10573249	
2020-05-25 13:52:30 0.10672785	
2020-05-25 13:53:29 0.10606707	
2020-05-25 13:54:30 0.10775095	
2020-05-25 13:55:29 0.11093124	
2020-05-25 13:56:30 0.108535565	
2020-05-25 13:57:29 0.107044004	
2020-05-25 13:58:30 0.10910033	
2020-05-25 13:59:29 0.10956731	
2020-05-25 14:00:30 0.11011509	
2020-05-25 14:01:30 0.11050487	
2020-05-25 14:02:29 0.11090548	
2020-05-25 14:03:30 0.112184286	
2020-05-25 14:04:29 0.11480808	
2020-05-25 14:05:30 0.1153323	
2020-05-25 14:06:29 0.11682128	
2020-05-25 14:07:30 0.11796596	
2020-05-25 14:08:29 0.11706312	
2020-05-25 14:09:30 0.120318614	
2020-05-25 14:10:30 0.12088471	
2020-05-25 14:11:29 0.11970945	
2020-05-25 14:12:30 0.116591744	
2020-05-25 14:13:29 0.11364774	
2020-05-25 14:14:30 0.11443186	
2020-05-25 14:15:29 0.11320523	
2020-05-25 14:16:30 0.11091489	
2020-05-25 14:17:29 0.111759074	
2020-05-25 14:18:30 0.114610545	
2020-05-25 14:19:30 0.1126555	
2020-05-25 14:20:29 0.11209074	
2020-05-25 14:21:30 0.115329094	
2020-05-25 14:22:29 0.11626093	
2020-05-25 14:23:30 0.11657248	
2020-05-25 14:24:29 0.11458542	
2020-05-25 14:25:30 0.11400555	
2020-05-25 14:26:29 0.11499435	
2020-05-25 14:27:30 0.119503684	
2020-05-25 14:28:30 0.1202621	
2020-05-25 14:29:29 0.11913466	
2020-05-25 14:30:30 0.11671025	
2020-05-25 14:31:29 0.11582542	
2020-05-25 14:32:30 0.11304658	
2020-05-25 14:33:29 0.11289859	
2020-05-25 14:34:30 0.112010255	
2020-05-25 14:35:29 0.11002096	
2020-05-25 14:36:30 0.109476574	
2020-05-25 14:37:30 0.10948055	
2020-05-25 14:38:29 0.10736455	
2020-05-25 14:39:30 0.107147254	
2020-05-25 14:40:29 0.107598186	
2020-05-25 14:41:30 0.10795289	
2020-05-25 14:42:29 0.10535506	
2020-05-25 14:43:30 0.106148526	
2020-05-25 14:44:29 0.106880076	
2020-05-25 14:45:30 0.10732917	
2020-05-25 14:46:30 0.10636424	
2020-05-25 14:47:29 0.108241156	
2020-05-25 14:48:30 0.10776951	
2020-05-25 14:49:29 0.108138	
2020-05-25 14:50:30 0.10919328	
2020-05-25 14:51:29 0.110173725	
2020-05-25 14:52:30 0.111568406	
2020-05-25 14:53:29 0.11140307	
2020-05-25 14:54:30 0.11265402	
2020-05-25 14:55:30 0.11488305	
2020-05-25 14:56:29 0.115314014	
2020-05-25 14:57:30 0.11458751	
2020-05-25 14:58:29 0.11369119	
2020-05-25 14:59:30 0.113418795	
2020-05-25 15:00:29 0.11409919	
2020-05-25 15:01:30 0.115627035	
2020-05-25 15:02:29 0.119382694	
2020-05-25 15:03:30 0.123752095	
2020-05-25 15:04:30 0.12641442	
2020-05-25 15:05:29 0.12827033	
2020-05-25 15:06:30 0.12975225	
2020-05-25 15:07:29 0.13052817	
2020-05-25 15:08:30 0.12931387	
2020-05-25 15:09:29 0.12944654	
2020-05-25 15:10:30 0.12739873	
2020-05-25 15:11:29 0.124889396	
2020-05-25 15:12:30 0.12412151	
2020-05-25 15:13:30 0.12317295	
2020-05-25 15:14:29 0.123535536	
2020-05-25 15:15:30 0.12217261	
2020-05-25 15:16:29 0.12156187	
2020-05-25 15:17:30 0.12050365	
2020-05-25 15:18:29 0.12115012	
2020-05-25 15:19:30 0.12086195	
2020-05-25 15:20:29 0.121645935	
2020-05-25 15:21:30 0.12207433	
2020-05-25 15:22:30 0.121702276	
2020-05-25 15:23:29 0.12076137	
2020-05-25 15:24:30 0.120916605	
2020-05-25 15:25:29 0.12147616	
2020-05-25 15:26:30 0.121059366	
2020-05-25 15:27:29 0.12098599	
2020-05-25 15:28:30 0.12013062	
2020-05-25 15:29:29 0.11978521	
2020-05-25 15:30:30 0.11799441	
2020-05-25 15:31:30 0.11861676	
2020-05-25 15:32:29 0.119121484	
2020-05-25 15:33:30 0.11909094	
2020-05-25 15:34:29 0.11870812	
2020-05-25 15:35:30 0.11894749	
2020-05-25 15:36:29 0.12008632	
2020-05-25 15:37:30 0.119791135	
2020-05-25 15:38:29 0.12044485	
2020-05-25 15:39:30 0.1194176	
2020-05-25 15:40:30 0.119003855	
2020-05-25 15:41:29 0.118274145	
2020-05-25 15:42:30 0.1183659	
2020-05-25 15:43:29 0.11832096	
2020-05-25 15:44:30 0.11794639	
2020-05-25 15:45:29 0.11803077	
2020-05-25 15:46:30 0.11830815	
2020-05-25 15:47:29 0.11888723	
2020-05-25 15:48:30 0.118066095	
2020-05-25 15:49:30 0.118693314	
2020-05-25 15:50:29 0.11861847	
2020-05-25 15:51:30 0.11927122	
2020-05-25 15:52:29 0.11810828	
2020-05-25 15:53:30 0.11753044	
2020-05-25 15:54:29 0.11889338	
2020-05-25 15:55:30 0.12043408	
2020-05-25 15:56:29 0.12114968	
2020-05-25 15:57:30 0.12051571	
2020-05-25 15:58:30 0.11985903	
2020-05-25 15:59:29 0.11904562	
2020-05-25 16:00:30 0.1192189	
2020-05-25 16:01:29 0.11853566	
2020-05-25 16:02:30 0.11741188	
2020-05-25 16:03:29 0.11713724	
2020-05-25 16:04:30 0.11651892	
2020-05-25 16:05:29 0.116328254	
2020-05-25 16:06:30 0.11679596	
2020-05-25 16:07:30 0.11686987	
2020-05-25 16:08:29 0.1182998	
2020-05-25 16:09:30 0.11712754	
2020-05-25 16:10:29 0.11680342	
2020-05-25 16:11:30 0.11569065	
2020-05-25 16:12:29 0.11539352	
2020-05-25 16:13:30 0.1151426	
2020-05-25 16:14:29 0.11441873	
2020-05-25 16:15:30 0.115729235	
2020-05-25 16:16:30 0.11625456	
2020-05-25 16:17:29 0.11756863	
2020-05-25 16:18:30 0.11778643	
2020-05-25 16:19:29 0.11749437	
2020-05-25 16:20:30 0.1179926	
2020-05-25 16:21:29 0.11860544	
2020-05-25 16:22:30 0.12017084	
2020-05-25 16:23:29 0.122510165	
2020-05-25 16:24:30 0.12356193	
2020-05-25 16:25:30 0.12367048	
2020-05-25 16:26:29 0.12255541	
2020-05-25 16:27:30 0.12263771	
2020-05-25 16:28:29 0.123175845	
2020-05-25 16:29:30 0.12308605	
2020-05-25 16:30:29 0.12210489	
2020-05-25 16:31:30 0.121087015	
2020-05-25 16:32:29 0.120448105	
2020-05-25 16:33:30 0.12118827	
2020-05-25 16:34:30 0.12270551	
2020-05-25 16:35:29 0.123169616	
2020-05-25 16:36:30 0.12428812	
2020-05-25 16:37:29 0.12537745	
2020-05-25 16:38:30 0.1260704	
2020-05-25 16:39:29 0.12608416	
2020-05-25 16:40:30 0.12606508	
2020-05-25 16:41:29 0.12680843	
2020-05-25 16:42:30 0.12714323	
2020-05-25 16:43:30 0.12827529	
2020-05-25 16:44:29 0.12810084	
2020-05-25 16:45:30 0.12837033	
2020-05-25 16:46:29 0.12863348	
2020-05-25 16:47:30 0.12986375	
2020-05-25 16:48:29 0.13002118	
2020-05-25 16:49:30 0.12902983	
2020-05-25 16:50:29 0.1274392	
2020-05-25 16:51:30 0.12682267	
2020-05-25 16:52:30 0.12748267	
2020-05-25 16:53:29 0.12808464	
2020-05-25 16:54:30 0.12873526	
2020-05-25 16:55:29 0.12833017	
2020-05-25 16:56:30 0.12775402	
2020-05-25 16:57:29 0.12866113	
2020-05-25 16:58:30 0.12947676	
2020-05-25 16:59:29 0.12938188	
2020-05-25 17:00:30 0.12864071	
2020-05-25 17:01:30 0.12915911	
2020-05-25 17:02:29 0.1298932	
2020-05-25 17:03:30 0.1298178	
2020-05-25 17:04:29 0.12989174	
2020-05-25 17:05:30 0.13157795	
2020-05-25 17:06:29 0.1309615	
2020-05-25 17:07:30 0.13070421	
2020-05-25 17:08:29 0.13038088	
2020-05-25 17:09:30 0.13037811	
2020-05-25 17:10:30 0.13151796	
2020-05-25 17:11:29 0.13312016	
2020-05-25 17:12:30 0.13475509	
2020-05-25 17:13:29 0.1343748	
2020-05-25 17:14:30 0.13434215	
2020-05-25 17:15:29 0.13307871	
2020-05-25 17:16:30 0.13362929	
2020-05-25 17:17:29 0.13530388	
2020-05-25 17:18:30 0.13475224	
2020-05-25 17:19:30 0.13540766	
2020-05-25 17:20:29 0.1376481	
2020-05-25 17:21:30 0.13858892	
2020-05-25 17:22:29 0.13737397	
