# mpl-nrb : v.20150816.1315/Linux - MPL4/SCO: dowloaded from MPLNET
# Input File: MPL100_V3_L15_PBL_20200522_MPL44255_Santa_Cruz_Tenerife.nc4
# Date Time, Mixed Layer Height [km]
2020-05-25 11:04:29 0.8244293	
2020-05-25 11:05:30 0.8244293	
2020-05-25 11:06:29 0.8244293	
2020-05-25 11:07:30 0.8244293	
2020-05-25 11:08:29 0.8244293	
2020-05-25 11:09:30 0.8244293	
2020-05-25 11:10:30 0.8244293	
2020-05-25 11:11:29 0.8244293	
2020-05-25 11:12:30 0.8244293	
2020-05-25 11:13:29 0.8244293	
2020-05-25 11:14:30 0.8244293	
2020-05-25 11:15:29 0.8244293	
2020-05-25 11:16:30 0.8244293	
2020-05-25 11:17:29 0.8244293	
2020-05-25 11:18:30 0.8244293	
2020-05-25 11:19:30 0.8993774	
2020-05-25 11:20:29 0.8993774	
2020-05-25 11:21:30 0.8993774	
2020-05-25 11:22:29 0.8993774	
2020-05-25 11:23:30 0.8993774	
2020-05-25 11:24:29 0.8993774	
2020-05-25 11:25:30 0.8993774	
2020-05-25 11:26:29 0.8993774	
2020-05-25 11:27:30 0.8993774	
2020-05-25 11:28:30 0.8993774	
2020-05-25 11:29:29 0.9743256	
2020-05-25 11:30:30 0.9743256	
2020-05-25 11:31:29 0.9743256	
2020-05-25 11:32:30 0.9743256	
2020-05-25 11:33:29 0.9743256	
2020-05-25 11:34:30 0.9743256	
2020-05-25 11:35:29 0.9743256	
2020-05-25 11:36:30 0.9743256	
2020-05-25 11:37:30 0.9743256	
2020-05-25 11:38:29 0.9743256	
2020-05-25 11:39:30 0.9743256	
2020-05-25 11:40:29 0.9743256	
2020-05-25 11:41:30 0.9743256	
2020-05-25 11:42:29 0.9743256	
2020-05-25 11:43:30 0.9743256	
2020-05-25 11:44:29 0.9743256	
2020-05-25 11:45:30 0.9743256	
2020-05-25 11:46:30 0.9743256	
2020-05-25 11:47:29 0.9743256	
2020-05-25 11:48:30 0.9743256	
2020-05-25 11:49:29 0.8993774	
2020-05-25 11:50:30 0.8993774	
2020-05-25 11:51:29 0.8993774	
2020-05-25 11:52:30 0.8993774	
2020-05-25 11:53:29 0.8993774	
2020-05-25 11:54:30 0.8993774	
2020-05-25 11:55:30 0.8993774	
2020-05-25 11:56:29 0.8993774	
2020-05-25 11:57:30 0.8993774	
2020-05-25 11:58:29 0.8993774	
2020-05-25 11:59:30 0.8993774	
2020-05-25 12:00:29 0.8993774	
2020-05-25 12:01:30 0.8993774	
2020-05-25 12:02:29 0.8993774	
2020-05-25 12:03:30 0.8993774	
2020-05-25 12:04:30 0.8993774	
2020-05-25 12:05:29 0.8993774	
2020-05-25 12:06:30 0.8993774	
2020-05-25 12:07:29 0.8993774	
2020-05-25 12:08:30 0.8993774	
2020-05-25 12:09:29 0.8993774	
2020-05-25 12:10:30 0.8993774	
2020-05-25 12:11:29 0.8244293	
2020-05-25 12:12:30 0.8244293	
2020-05-25 12:13:30 0.8244293	
2020-05-25 12:14:29 0.8244293	
2020-05-25 12:15:30 0.8244293	
2020-05-25 12:16:29 0.8244293	
2020-05-25 12:17:30 0.8993774	
2020-05-25 12:18:29 0.8993774	
2020-05-25 12:19:30 0.8993774	
2020-05-25 12:20:29 0.8993774	
2020-05-25 12:21:30 0.8993774	
2020-05-25 12:22:30 0.8993774	
2020-05-25 12:23:29 0.8993774	
2020-05-25 12:24:30 0.8993774	
2020-05-25 12:25:29 0.8993774	
2020-05-25 12:26:30 0.8993774	
2020-05-25 12:27:29 0.8993774	
2020-05-25 12:28:30 0.8993774	
2020-05-25 12:29:29 0.8993774	
2020-05-25 12:30:30 0.8993774	
2020-05-25 12:31:30 0.8993774	
2020-05-25 12:32:29 0.8993774	
2020-05-25 12:33:30 0.8993774	
2020-05-25 12:34:29 0.8993774	
2020-05-25 12:35:30 0.8993774	
2020-05-25 12:36:29 0.8993774	
2020-05-25 12:37:30 nan	
2020-05-25 12:38:29 nan	
2020-05-25 12:39:30 nan	
2020-05-25 12:40:30 nan	
2020-05-25 12:41:29 nan	
2020-05-25 12:42:30 nan	
2020-05-25 12:43:29 nan	
2020-05-25 12:44:30 nan	
2020-05-25 12:45:29 nan	
2020-05-25 12:46:30 nan	
2020-05-25 12:47:29 nan	
2020-05-25 12:48:30 nan	
2020-05-25 12:49:30 nan	
2020-05-25 12:50:29 nan	
2020-05-25 12:51:30 nan	
2020-05-25 12:52:29 nan	
2020-05-25 12:53:30 nan	
2020-05-25 12:54:29 nan	
2020-05-25 12:55:30 nan	
2020-05-25 12:56:29 nan	
2020-05-25 12:57:30 nan	
2020-05-25 12:58:30 nan	
2020-05-25 12:59:29 nan	
2020-05-25 13:00:30 nan	
2020-05-25 13:01:29 nan	
2020-05-25 13:02:30 nan	
2020-05-25 13:03:29 nan	
2020-05-25 13:04:30 nan	
2020-05-25 13:05:29 nan	
2020-05-25 13:06:30 nan	
2020-05-25 13:07:30 nan	
2020-05-25 13:08:29 nan	
2020-05-25 13:09:30 nan	
2020-05-25 13:10:29 nan	
2020-05-25 13:11:30 nan	
2020-05-25 13:12:29 nan	
2020-05-25 13:13:30 nan	
2020-05-25 13:14:29 nan	
2020-05-25 13:15:30 nan	
2020-05-25 13:16:30 nan	
2020-05-25 13:17:29 nan	
2020-05-25 13:18:30 nan	
2020-05-25 13:19:29 nan	
2020-05-25 13:20:30 nan	
2020-05-25 13:21:29 nan	
2020-05-25 13:22:30 nan	
2020-05-25 13:23:29 nan	
2020-05-25 13:24:30 nan	
2020-05-25 13:25:30 nan	
2020-05-25 13:26:29 nan	
2020-05-25 13:27:30 nan	
2020-05-25 13:28:29 nan	
2020-05-25 13:29:30 nan	
2020-05-25 13:30:29 nan	
2020-05-25 13:31:30 nan	
2020-05-25 13:32:29 nan	
2020-05-25 13:33:30 nan	
2020-05-25 13:34:30 nan	
2020-05-25 13:35:29 0.8244293	
2020-05-25 13:36:30 0.8244293	
2020-05-25 13:37:29 0.8244293	
2020-05-25 13:38:30 0.8244293	
2020-05-25 13:39:29 0.8244293	
2020-05-25 13:40:30 0.8244293	
2020-05-25 13:41:29 0.8244293	
2020-05-25 13:42:30 0.8244293	
2020-05-25 13:43:30 0.8244293	
2020-05-25 13:44:29 0.8244293	
2020-05-25 13:45:30 0.8244293	
2020-05-25 13:46:29 0.8244293	
2020-05-25 13:47:30 0.8244293	
2020-05-25 13:48:29 0.8244293	
2020-05-25 13:49:30 0.8244293	
2020-05-25 13:50:29 0.8244293	
2020-05-25 13:51:30 0.8244293	
2020-05-25 13:52:30 0.8244293	
2020-05-25 13:53:29 0.8244293	
2020-05-25 13:54:30 0.8244293	
2020-05-25 13:55:29 0.8244293	
2020-05-25 13:56:30 0.8244293	
2020-05-25 13:57:29 0.8244293	
2020-05-25 13:58:30 0.8244293	
2020-05-25 13:59:29 0.8244293	
2020-05-25 14:00:30 0.8244293	
2020-05-25 14:01:30 0.8244293	
2020-05-25 14:02:29 0.8244293	
2020-05-25 14:03:30 0.8244293	
2020-05-25 14:04:29 0.8244293	
2020-05-25 14:05:30 0.8244293	
2020-05-25 14:06:29 0.8244293	
2020-05-25 14:07:30 0.8244293	
2020-05-25 14:08:29 0.8244293	
2020-05-25 14:09:30 0.8244293	
2020-05-25 14:10:30 0.8244293	
2020-05-25 14:11:29 0.8244293	
2020-05-25 14:12:30 0.8244293	
2020-05-25 14:13:29 0.8244293	
2020-05-25 14:14:30 0.8244293	
2020-05-25 14:15:29 0.8244293	
2020-05-25 14:16:30 0.8244293	
2020-05-25 14:17:29 0.8244293	
2020-05-25 14:18:30 0.8244293	
2020-05-25 14:19:30 0.8244293	
2020-05-25 14:20:29 0.8244293	
2020-05-25 14:21:30 0.8244293	
2020-05-25 14:22:29 0.8244293	
2020-05-25 14:23:30 0.8244293	
2020-05-25 14:24:29 0.8244293	
2020-05-25 14:25:30 0.8244293	
2020-05-25 14:26:29 0.8244293	
2020-05-25 14:27:30 0.8244293	
2020-05-25 14:28:30 0.8244293	
2020-05-25 14:29:29 0.8244293	
2020-05-25 14:30:30 0.8244293	
2020-05-25 14:31:29 0.8244293	
2020-05-25 14:32:30 0.8244293	
2020-05-25 14:33:29 0.8244293	
2020-05-25 14:34:30 0.8244293	
2020-05-25 14:35:29 0.8244293	
2020-05-25 14:36:30 0.8244293	
2020-05-25 14:37:30 0.8244293	
2020-05-25 14:38:29 0.8244293	
2020-05-25 14:39:30 0.8244293	
2020-05-25 14:40:29 0.8244293	
2020-05-25 14:41:30 0.8244293	
2020-05-25 14:42:29 0.8993774	
2020-05-25 14:43:30 0.8993774	
2020-05-25 14:44:29 0.8993774	
2020-05-25 14:45:30 0.8993774	
2020-05-25 14:46:30 0.8993774	
2020-05-25 14:47:29 0.8993774	
2020-05-25 14:48:30 0.8993774	
2020-05-25 14:49:29 0.8993774	
2020-05-25 14:50:30 0.8993774	
2020-05-25 14:51:29 0.8993774	
2020-05-25 14:52:30 0.8993774	
2020-05-25 14:53:29 0.8993774	
2020-05-25 14:54:30 0.8993774	
2020-05-25 14:55:30 0.8993774	
2020-05-25 14:56:29 0.8244293	
2020-05-25 14:57:30 0.8244293	
2020-05-25 14:58:29 0.8244293	
2020-05-25 14:59:30 0.8244293	
2020-05-25 15:00:29 0.8244293	
2020-05-25 15:01:30 0.8244293	
2020-05-25 15:02:29 0.8244293	
2020-05-25 15:03:30 0.8244293	
2020-05-25 15:04:30 0.8244293	
2020-05-25 15:05:29 0.8244293	
2020-05-25 15:06:30 0.8244293	
2020-05-25 15:07:29 0.8244293	
2020-05-25 15:08:30 0.8244293	
2020-05-25 15:09:29 0.8244293	
2020-05-25 15:10:30 0.8244293	
2020-05-25 15:11:29 0.8244293	
2020-05-25 15:12:30 0.8244293	
2020-05-25 15:13:30 0.8244293	
2020-05-25 15:14:29 0.8244293	
2020-05-25 15:15:30 0.8244293	
2020-05-25 15:16:29 0.8244293	
2020-05-25 15:17:30 0.8244293	
2020-05-25 15:18:29 0.8244293	
2020-05-25 15:19:30 0.8244293	
2020-05-25 15:20:29 0.8244293	
2020-05-25 15:21:30 0.8244293	
2020-05-25 15:22:30 0.8244293	
2020-05-25 15:23:29 0.8244293	
2020-05-25 15:24:30 0.8244293	
2020-05-25 15:25:29 0.8244293	
2020-05-25 15:26:30 0.8244293	
2020-05-25 15:27:29 0.8244293	
2020-05-25 15:28:30 0.8244293	
2020-05-25 15:29:29 0.8244293	
2020-05-25 15:30:30 0.8244293	
2020-05-25 15:31:30 0.8244293	
2020-05-25 15:32:29 0.8244293	
2020-05-25 15:33:30 0.8244293	
2020-05-25 15:34:29 0.8244293	
2020-05-25 15:35:30 1.0492737	
2020-05-25 15:36:29 1.0492737	
2020-05-25 15:37:30 1.0492737	
2020-05-25 15:38:29 1.0492737	
2020-05-25 15:39:30 1.0492737	
2020-05-25 15:40:30 1.0492737	
2020-05-25 15:41:29 1.0492737	
2020-05-25 15:42:30 1.0492737	
2020-05-25 15:43:29 1.0492737	
2020-05-25 15:44:30 1.0492737	
2020-05-25 15:45:29 1.0492737	
2020-05-25 15:46:30 1.0492737	
2020-05-25 15:47:29 1.0492737	
2020-05-25 15:48:30 1.0492737	
2020-05-25 15:49:30 0.8244293	
2020-05-25 15:50:29 0.8244293	
2020-05-25 15:51:30 0.8244293	
2020-05-25 15:52:29 0.8244293	
2020-05-25 15:53:30 0.8244293	
2020-05-25 15:54:29 0.8244293	
2020-05-25 15:55:30 0.8244293	
2020-05-25 15:56:29 0.8244293	
2020-05-25 15:57:30 0.8244293	
2020-05-25 15:58:30 0.8244293	
2020-05-25 15:59:29 0.8244293	
2020-05-25 16:00:30 0.8244293	
2020-05-25 16:01:29 0.8244293	
2020-05-25 16:02:30 0.8244293	
2020-05-25 16:03:29 0.8244293	
2020-05-25 16:04:30 0.8244293	
2020-05-25 16:05:29 0.8244293	
2020-05-25 16:06:30 0.8244293	
2020-05-25 16:07:30 0.8244293	
2020-05-25 16:08:29 0.8244293	
2020-05-25 16:09:30 0.8244293	
2020-05-25 16:10:29 0.8244293	
2020-05-25 16:11:30 0.8244293	
2020-05-25 16:12:29 0.8244293	
2020-05-25 16:13:30 0.8244293	
2020-05-25 16:14:29 0.8244293	
2020-05-25 16:15:30 0.8244293	
2020-05-25 16:16:30 0.8244293	
2020-05-25 16:17:29 0.8244293	
2020-05-25 16:18:30 0.8244293	
2020-05-25 16:19:29 0.8244293	
2020-05-25 16:20:30 0.8244293	
2020-05-25 16:21:29 0.8244293	
2020-05-25 16:22:30 0.8244293	
2020-05-25 16:23:29 0.8244293	
2020-05-25 16:24:30 0.8244293	
2020-05-25 16:25:30 0.8244293	
2020-05-25 16:26:29 0.8244293	
2020-05-25 16:27:30 0.8244293	
2020-05-25 16:28:29 1.0492737	
2020-05-25 16:29:30 1.0492737	
2020-05-25 16:30:29 1.0492737	
2020-05-25 16:31:30 1.0492737	
2020-05-25 16:32:29 1.0492737	
2020-05-25 16:33:30 1.0492737	
2020-05-25 16:34:30 1.0492737	
2020-05-25 16:35:29 0.8993774	
2020-05-25 16:36:30 0.8993774	
2020-05-25 16:37:29 0.8993774	
2020-05-25 16:38:30 0.8993774	
2020-05-25 16:39:29 0.8993774	
2020-05-25 16:40:30 0.8993774	
2020-05-25 16:41:29 0.8993774	
2020-05-25 16:42:30 0.8993774	
2020-05-25 16:43:30 0.8993774	
2020-05-25 16:44:29 0.8993774	
2020-05-25 16:45:30 0.8993774	
2020-05-25 16:46:29 0.8993774	
2020-05-25 16:47:30 0.8993774	
2020-05-25 16:48:29 0.8993774	
2020-05-25 16:49:30 0.8993774	
2020-05-25 16:50:29 0.8993774	
2020-05-25 16:51:30 0.8993774	
2020-05-25 16:52:30 0.8993774	
2020-05-25 16:53:29 0.8993774	
2020-05-25 16:54:30 0.8993774	
2020-05-25 16:55:29 0.8993774	
2020-05-25 16:56:30 0.8993774	
2020-05-25 16:57:29 0.8993774	
2020-05-25 16:58:30 0.8993774	
2020-05-25 16:59:29 0.8993774	
2020-05-25 17:00:30 0.8993774	
2020-05-25 17:01:30 0.8993774	
2020-05-25 17:02:29 0.8993774	
2020-05-25 17:03:30 0.8993774	
2020-05-25 17:04:29 0.8993774	
2020-05-25 17:05:30 0.8993774	
2020-05-25 17:06:29 0.8993774	
2020-05-25 17:07:30 0.8993774	
2020-05-25 17:08:29 0.8993774	
2020-05-25 17:09:30 0.8993774	
2020-05-25 17:10:30 0.8993774	
2020-05-25 17:11:29 0.8993774	
2020-05-25 17:12:30 0.8993774	
2020-05-25 17:13:29 0.8993774	
2020-05-25 17:14:30 0.8993774	
2020-05-25 17:15:29 0.8993774	
2020-05-25 17:16:30 0.8993774	
2020-05-25 17:17:29 0.8993774	
2020-05-25 17:18:30 0.8993774	
2020-05-25 17:19:30 0.8993774	
2020-05-25 17:20:29 0.8993774	
2020-05-25 17:21:30 0.8993774	
2020-05-25 17:22:29 0.8993774	
2020-05-25 17:23:30 0.8993774	
2020-05-25 17:24:29 0.8993774	
2020-05-25 17:25:30 0.8993774	
2020-05-25 17:26:29 0.8993774	
2020-05-25 17:27:30 0.8993774	
2020-05-25 17:28:30 0.8993774	
2020-05-25 17:29:29 0.8993774	
2020-05-25 17:30:30 0.8993774	
2020-05-25 17:31:29 0.8993774	
2020-05-25 17:32:30 0.8993774	
2020-05-25 17:33:29 0.8993774	
2020-05-25 17:34:30 0.8993774	
2020-05-25 17:35:29 0.8993774	
2020-05-25 17:36:30 1.1242218	
2020-05-25 17:37:30 1.1242218	
2020-05-25 17:38:29 0.9743256	
2020-05-25 17:39:30 0.9743256	
2020-05-25 17:40:29 0.9743256	
2020-05-25 17:41:30 0.9743256	
2020-05-25 17:42:29 0.9743256	
2020-05-25 17:43:30 0.9743256	
2020-05-25 17:44:29 0.9743256	
2020-05-25 17:45:30 0.9743256	
2020-05-25 17:46:30 0.9743256	
2020-05-25 17:47:29 0.9743256	
2020-05-25 17:48:30 0.9743256	
2020-05-25 17:49:29 0.9743256	
2020-05-25 17:50:30 0.9743256	
2020-05-25 17:51:29 0.9743256	
2020-05-25 17:52:30 0.9743256	
2020-05-25 17:53:29 0.9743256	
2020-05-25 17:54:30 0.9743256	
2020-05-25 17:55:30 0.9743256	
2020-05-25 17:56:29 0.9743256	
2020-05-25 17:57:30 0.9743256	
2020-05-25 17:58:29 0.9743256	
2020-05-25 17:59:30 0.9743256	
2020-05-25 18:00:29 0.9743256	
2020-05-25 18:01:30 0.9743256	
2020-05-25 18:02:29 0.9743256	
2020-05-25 18:03:30 0.9743256	
2020-05-25 18:04:30 0.9743256	
2020-05-25 18:05:29 0.9743256	
2020-05-25 18:06:30 0.9743256	
2020-05-25 18:07:29 0.9743256	
2020-05-25 18:08:30 0.9743256	
2020-05-25 18:09:29 0.9743256	
2020-05-25 18:10:30 0.9743256	
2020-05-25 18:11:29 0.9743256	
2020-05-25 18:12:30 0.9743256	
2020-05-25 18:13:30 0.9743256	
2020-05-25 18:14:29 0.9743256	
2020-05-25 18:15:30 0.9743256	
2020-05-25 18:16:29 0.9743256	
2020-05-25 18:17:30 0.9743256	
2020-05-25 18:18:29 0.9743256	
2020-05-25 18:19:30 0.9743256	
2020-05-25 18:20:29 0.9743256	
2020-05-25 18:21:30 0.9743256	
2020-05-25 18:22:30 0.9743256	
2020-05-25 18:23:29 0.9743256	
2020-05-25 18:24:30 0.9743256	
2020-05-25 18:25:29 0.9743256	
2020-05-25 18:26:30 0.9743256	
2020-05-25 18:27:29 0.9743256	
2020-05-25 18:28:30 0.9743256	
2020-05-25 18:29:29 0.9743256	
2020-05-25 18:30:30 0.9743256	
2020-05-25 18:31:30 0.9743256	
2020-05-25 18:32:29 0.9743256	
2020-05-25 18:33:30 0.9743256	
2020-05-25 18:34:29 0.9743256	
2020-05-25 18:35:30 0.9743256	
2020-05-25 18:36:29 0.9743256	
2020-05-25 18:37:30 0.9743256	
2020-05-25 18:38:29 1.1242218	
2020-05-25 18:39:30 1.1242218	
2020-05-25 18:40:30 1.1242218	
2020-05-25 18:41:29 1.1242218	
2020-05-25 18:42:30 1.1242218	
2020-05-25 18:43:29 1.1242218	
2020-05-25 18:44:30 1.1242218	
2020-05-25 18:45:29 1.1242218	
2020-05-25 18:46:30 1.1242218	
